,cod_ibge,subfuncao,an_referencia,total,total_percent
2694,3141009,361,,54329018.830000006,0.014502958234038363
2695,3164704,999,,1303533.4000000001,8.118810360524008e-05
2696,3127057,391,,84000.0,7.537346391019959e-05
2697,3109451,123,,7401823.950000001,0.003827489345983332
2698,3115300,122,,167569394.19999993,0.11852352312049798
2699,3159605,421,,994614.28,0.000128901161012368
2700,3161650,602,,296930.0,0.0002420410732238856
2701,3102902,271,,39352655.279999994,0.01724009237364133
2702,3158201,128,,88000.0,3.932352143335165e-05
2703,3127057,302,,10547438.329999998,0.009464249551325127
2704,3118106,812,,606773.43,0.0006573302456832197
2705,3127008,304,,50292627.879999995,0.014241845190881154
2706,3101409,242,,1101500.0,0.0008815863526377588
2707,3135605,451,,7756773.360000001,0.003716832840258641
2708,3162302,031,,8657073.0,0.006444918163599038
2709,3162955,124,,1453543.3199999998,0.0005820518816761623
2710,3106101,541,,3615079.2399999993,0.005460843283478069
2711,3130655,302,,10239863.840000004,0.004992570865983759
2712,3144805,305,,98630829.04,0.005602596829230872
2713,3116001,542,,55000.0,5.307433441150655e-05
2714,3118007,364,,3325440.0,0.00020319489063496565
2715,3148004,603,,3382587.62,8.587936127780335e-05
2716,3101003,272,,33648384.66,0.011974772992106995
2717,3144607,361,,155535643.95000005,0.06136067623791546
2718,3138807,482,,10436330.719999999,0.004985090974491516
2719,3114204,361,,125063546.83999999,0.05308192010707223
2720,3137809,092,,21691539.6,0.006298121995841528
2721,3108404,122,,30124800.0,0.026817131641967865
2722,3130655,542,,803000.0,0.0003915124720432764
2723,3145455,812,,9567482.199999996,0.0038913092860845227
2724,3123908,512,,127125342.4,0.04529259934946297
2725,3161809,364,,3412642.84,0.001675801397423128
2726,3142601,846,,2519187.58,0.002685547670199727
2727,3146305,304,,523000.0,0.00017714392497932715
2728,3105202,302,,10354641.51,0.007073362543682111
2729,3147956,365,,14958337.160000002,0.006995610628066126
2730,3108602,782,,30374628.970000003,0.0032135704996222167
2731,3141504,,,415054054.84000003,0.5488229624418851
2732,3147006,123,,1074000.0,7.995776665148788e-05
2733,3143005,999,,2120000.0,0.0006442595039609671
2734,3127503,366,,436000.0,0.00036567488143102536
2735,3127602,364,,3526638.88,0.0013753807306363492
2736,3113909,661,,160500.0,6.212707963160823e-05
2737,3145604,301,,258253890.05,0.05647052741544128
2738,3162104,,,6381898375.579999,0.7608271502574789
2739,3110905,722,,254932.2,6.28230325499494e-05
2740,3125002,123,,3541256.599999999,0.006482034651021766
2741,3109204,392,,14092590.309999993,0.008908146831148222
2742,3143500,244,,23742154.69999999,0.005752851330058952
2743,3106705,692,,658000.0,8.884633529880008e-06
2744,3123106,302,,15717560.0,0.012371751798893521
2745,3138351,361,,49351281.48000002,0.023726650475204232
2746,3162450,606,,1720664.1,0.0005847403137052946
2747,3105608,306,,1717225.28,0.00012944054042572108
2748,3137205,241,,6469006.359999999,0.0012925936068652433
2749,3103405,752,,27647341.160000004,0.006258096904455111
2750,3109006,334,,889061.6000000001,5.840833999249645e-05
2751,3104809,306,,2620799.660000001,0.00375464217137002
2752,3122306,122,,2183923478.8800006,0.08318628602964147
2753,3138609,301,,124332802.79000002,0.09303308267277667
2754,3162450,304,,2094160.4,0.0007116670878675304
2755,3142908,452,,28148624.910000004,0.006214422842288576
2756,3164704,122,,309332882.25,0.01926621143165225
2757,3115359,364,,6453729.9,0.0017489662853421143
2758,3133808,302,,536723903.6,0.048116362232536694
2759,3116100,122,,64439374.71,0.020977217024453088
2760,3114550,244,,27285232.179999996,0.01570322896083713
2761,3123205,061,,7201032.360000001,0.004266387641955115
2762,3165560,124,,970095.52,0.0006002780470966549
2763,3138401,541,,15159573.399999999,0.0016875977961633868
2764,3134806,365,,11693642.85,0.00669440203553299
2765,3158201,244,,14507022.799999997,0.006482582068294557
2766,3165602,301,,35779064.36999999,0.07955729308100265
2767,3132602,695,,0.0,0.0
2768,3130002,182,,55000.0,3.3520617300437394e-05
2769,3119807,366,,975975.0,0.0007322614265562811
2770,3119203,304,,1596788.6300000004,0.0007493809366744249
2771,3164308,843,,24324000.0,0.01797291542847719
2772,3121001,244,,11858354.52,0.00611221720786635
2773,3139201,512,,4474375.39,0.0021188965398047425
2774,3125903,695,,44000.0,3.0380525496492197e-05
2775,3163409,391,,485396.0,0.00028530137637901233
2776,3115607,306,,1111000.0,0.0007594030630611939
2777,3159803,602,,1191835.5999999999,0.00022821352163502362
2778,3102407,782,,28775396.639999993,0.009292392985753798
2779,3117504,182,,629614.0,6.36233966739461e-05
2780,3121100,364,,145200.0,8.918264456957174e-05
2781,3145455,242,,596974.92,0.0002428030699399228
2782,3122702,361,,35276390.02,0.02183815428634848
2783,3103009,244,,18121439.07,0.00976084746449845
2784,3162708,512,,1327301.65,0.000424163413941858
2785,3122009,605,,305000.0,7.41735295090743e-05
2786,3126950,304,,1263200.0,0.0008321875298247823
2787,3121258,062,,9285042.58,0.0027915646068777523
2788,3113008,843,,14297164.71,0.004506237357322118
2789,3147402,131,,828801.6,0.000277959349432932
2790,3160900,304,,2909070.0,0.0014775894962229023
2791,3124807,131,,2526971.88,0.0012902354126771167
2792,3126604,691,,1356648.1700000002,0.0006574539474659127
2793,3122504,361,,47249037.509999976,0.022790880716726095
2794,3125606,752,,1434988.59,0.0014681487326507674
2795,3129905,301,,54163326.120000005,0.04439784244488152
2796,3117900,608,,1732886.0,0.0007897655877004861
2797,3112059,243,,12264443.899999999,0.008888180318484297
2798,3163409,782,,5385882.04,0.003165661766942873
2799,3115359,305,,5043271.27,0.0013667307984278217
2800,3107901,365,,34672880.32,0.013670952926012832
2801,3162922,451,,105176250.30999999,0.03601487500351205
2802,3139102,122,,25048860.229999997,0.04088811542715592
2803,3159001,608,,1574000.0,0.0008347769942629404
2804,3145406,451,,12567399.169999994,0.027207122177683098
